experiment_id,signal_type,degradation_level,actual_sqi,predicted_sqi,forecast_error,reconstruction_method,sqi_before,sqi_after,sqi_gain,latency_ms
195,multi,0.5142595358562985,54.77990329288068,51.812808990478516,2.9670943024021668,savitzky_golay,54.77990329288068,68.15774693824862,13.377843645367939,0.007916752000028282
196,multi,0.5171877920064276,64.85532691393807,53.898162841796875,10.957164072141197,savitzky_golay,64.85532691393807,68.47777706605322,3.6224501521151495,0.007916752000028282
197,telemetry,0.5197448199944937,46.408515873783166,58.96259307861328,12.554077204830115,savitzky_golay,46.408515873783166,74.79371687265932,28.38520099887615,0.007916752000028282
198,chirp,0.4801043320905106,72.14497829095959,56.57933044433594,15.565647846623648,none,72.14497829095959,72.14497829095959,0.0,0.007916752000028282
199,single,0.46828488170422927,74.37318460015742,56.57933044433594,17.793854155821478,savitzky_golay,74.37318460015742,78.37129825258835,3.9981136524309306,0.007916752000028282
200,rf,0.4464996902930702,76.71657228402995,67.00609588623047,9.710476397799482,savitzky_golay,76.71657228402995,72.85139679990831,-3.865175484121636,0.007916752000028282
201,multi,0.4265843883792243,75.74753215168334,70.87889862060547,4.868633531077876,savitzky_golay,75.74753215168334,72.70157650585493,-3.045955645828414,0.007916752000028282
202,telemetry,0.39368271238627317,78.15207550022315,73.85797119140625,4.294104308816898,savitzky_golay,78.15207550022315,82.98958091130767,4.837505411084521,0.007916752000028282
203,rf,0.40974674165006636,76.46845294668363,73.56006622314453,2.9083867235390954,savitzky_golay,76.46845294668363,68.80531244842557,-7.663140498258059,0.007916752000028282
204,chirp,0.44022367906071047,75.3110326853529,75.04960632324219,0.26142636211071135,none,75.3110326853529,75.3110326853529,0.0,0.007916752000028282
205,rf,0.46252995453363205,73.9138650612721,75.3475112915039,1.4336462302318012,none,73.9138650612721,73.9138650612721,0.0,0.007916752000028282
206,rf,0.43822369552231855,74.46307841430935,74.15587615966797,0.30720225464138196,savitzky_golay,74.46307841430935,71.32811436733827,-3.1349640469710778,0.007916752000028282
207,rf,0.4396220837207084,76.07682616778108,72.66633605957031,3.410490108210766,savitzky_golay,76.07682616778108,68.63684719690679,-7.439978970874293,0.007916752000028282
208,single,0.47208632821333724,75.49389754862611,75.64541625976562,0.15151871113951643,none,75.49389754862611,75.49389754862611,0.0,0.007916752000028282
209,rf,0.4656786874046026,73.42559392155661,75.94332122802734,2.517727306470732,none,73.42559392155661,73.42559392155661,0.0,0.007916752000028282
210,rf,0.4457502506739009,75.09398220222413,75.3475112915039,0.25352908927978035,none,75.09398220222413,75.09398220222413,0.0,0.007916752000028282
211,telemetry,0.4566867584466744,77.28679151113366,75.3475112915039,1.939280219629751,none,77.28679151113366,77.28679151113366,0.0,0.007916752000028282
212,chirp,0.44194403962220713,77.04164966139368,76.2412338256836,0.8004158357100835,none,77.04164966139368,77.04164966139368,0.0,0.007916752000028282
213,rf,0.4594861126834699,74.25156420894231,77.432861328125,3.1812971191826875,none,74.25156420894231,74.25156420894231,0.0,0.007916752000028282
214,chirp,0.46517073372937284,73.90143216695492,76.53913879394531,2.6377066269903935,none,73.90143216695492,73.90143216695492,0.0,0.007916752000028282
215,chirp,0.4950118659686797,73.92582726558794,75.3475112915039,1.4216840259159653,none,73.92582726558794,73.92582726558794,0.0,0.007916752000028282
216,multi,0.5037396555155065,60.511827123680426,74.15587615966797,13.644049035987543,savitzky_golay,60.511827123680426,69.98709059260747,9.475263468927047,0.007916752000028282
217,rf,0.5264273413866032,47.91867436336089,69.38935852050781,21.47068415714692,savitzky_golay,47.91867436336089,65.05832495192205,17.139650588561153,0.007916752000028282
218,rf,0.5291004684044034,54.16918754777775,58.36677551269531,4.19758796491756,savitzky_golay,54.16918754777775,66.21213360349165,12.042946055713898,0.007916752000028282
219,chirp,0.527744431412514,55.42348587822526,54.49397659301758,0.9295092852076792,none,55.42348587822526,55.42348587822526,0.0,0.007916752000028282
220,rf,0.5627133677726914,51.89394847521614,55.68560791015625,3.791659434940108,savitzky_golay,51.89394847521614,66.32292796612178,14.42897949090564,0.007916752000028282
221,telemetry,0.5610706337806237,49.98179920105041,55.983516693115234,6.001717492064827,savitzky_golay,49.98179920105041,75.84400265860347,25.862203457553065,0.007916752000028282
222,chirp,0.5883784146798194,49.20482552048539,52.40862274169922,3.2037972212138257,none,49.20482552048539,49.20482552048539,0.0,0.007916752000028282
223,multi,0.5751536094167256,52.309665007630805,52.40862274169922,0.09895773406841357,savitzky_golay,52.309665007630805,66.01716560049007,13.707500592859269,0.007916752000028282
224,multi,0.582142670799867,57.36209425306405,53.60025405883789,3.76184019422616,savitzky_golay,57.36209425306405,68.27104265012278,10.90894839705873,0.007916752000028282
225,telemetry,0.5838665306052814,44.359930748391506,54.49397659301758,10.134045844626073,savitzky_golay,44.359930748391506,73.85250014297057,29.492569394579064,0.007916752000028282
226,telemetry,0.6036871136379391,44.81006921563858,51.21699142456055,6.406922208921969,savitzky_golay,44.81006921563858,70.75026542439366,25.940196208755083,0.007916752000028282
227,multi,0.582938038449756,55.191293146075544,48.237918853759766,6.953374292315779,median_plus_sg,55.191293146075544,68.27107476452262,13.079781618447079,0.007916752000028282
228,chirp,0.5902750009187104,52.353131628220964,50.323272705078125,2.0298589231428394,none,52.353131628220964,52.353131628220964,0.0,0.007916752000028282
229,single,0.5764149274350531,55.04723513437989,52.110713958740234,2.9365211756396548,savitzky_golay,55.04723513437989,73.56964460282208,18.52240946844219,0.007916752000028282
230,telemetry,0.558824213718664,51.553984535829876,55.08979034423828,3.535805808408405,savitzky_golay,51.553984535829876,68.96120720233054,17.407222666500665,0.007916752000028282
231,telemetry,0.5500842095509012,50.67056635503205,53.00444030761719,2.3338739525851366,savitzky_golay,50.67056635503205,71.93999278593107,21.269426430899017,0.007916752000028282
232,rf,0.579088399253371,44.97966277576977,51.21699142456055,6.237328648790779,savitzky_golay,44.97966277576977,66.95479015574782,21.975127379978048,0.007916752000028282
233,telemetry,0.5603763970967497,48.40152095700247,50.02536392211914,1.6238429651166726,savitzky_golay,48.40152095700247,72.66918168282749,24.267660725825017,0.007916752000028282
234,single,0.5343290352833937,56.24829171244428,47.94001007080078,8.308281641643497,median_plus_sg,56.24829171244428,74.67263022638808,18.424338513943802,0.007916752000028282
235,rf,0.5463560532043898,43.1107534292825,50.91908645629883,7.808333027016332,savitzky_golay,43.1107534292825,65.14914105006469,22.03838762078219,0.007916752000028282
236,rf,0.5663798640188312,53.41402821667498,49.42954635620117,3.9844818604738066,median_plus_sg,53.41402821667498,64.8291055840273,11.415077367352325,0.007916752000028282
237,multi,0.541540212158156,58.64686234219283,50.91908645629883,7.727775885894005,savitzky_golay,58.64686234219283,69.8818157669754,11.23495342478256,0.007916752000028282
238,chirp,0.49932512757832653,74.6403844944576,53.60025405883789,21.040130435619716,none,74.6403844944576,74.6403844944576,0.0,0.007916752000028282
239,multi,0.5051958178141669,56.10173594681064,61.94166946411133,5.839933517300686,savitzky_golay,56.10173594681064,66.41604118665173,10.314305239841083,0.007916752000028282
240,telemetry,0.4602615601807772,75.03158218280888,62.23957443237305,12.792007750435829,savitzky_golay,75.03158218280888,79.97164131783867,4.940059135029799,0.007916752000028282
241,single,0.47021046065552263,76.72530364605639,64.02701568603516,12.698287960021233,savitzky_golay,76.72530364605639,81.13792460288474,4.4126209568283485,0.007916752000028282
242,rf,0.509919881884547,49.938427458944076,70.2830810546875,20.344653595743424,savitzky_golay,49.938427458944076,68.67237574435981,18.733948285415735,0.007916752000028282
243,telemetry,0.49074285236079107,75.00479402973951,63.43120574951172,11.573588280227796,savitzky_golay,75.00479402973951,80.50833891357829,5.503544883838771,0.007916752000028282
244,single,0.48959963265355544,75.96659834396034,66.70818328857422,9.258415055386124,savitzky_golay,75.96659834396034,79.87238455778099,3.9057862138206474,0.007916752000028282
245,telemetry,0.46743970669720913,75.64320086479901,66.70818328857422,8.935017576224794,savitzky_golay,75.64320086479901,82.16109671202273,6.517895847223713,0.007916752000028282
246,multi,0.4622566002899737,74.79074990120199,72.96424865722656,1.8265012439754287,savitzky_golay,74.79074990120199,71.56188096126677,-3.228868939935225,0.007916752000028282
247,multi,0.4569270661393941,75.32103705637809,75.94332122802734,0.6222841716492553,none,75.32103705637809,75.32103705637809,0.0,0.007916752000028282
248,telemetry,0.4569256512246986,75.83005600623763,72.96424865722656,2.865807349011064,savitzky_golay,75.83005600623763,81.62136755293596,5.7913115466983385,0.007916752000028282
249,single,0.4952794862400433,73.47549983164579,74.45378875732422,0.9782889256784273,savitzky_golay,73.47549983164579,77.55519211072092,4.079692279075132,0.007916752000028282
250,telemetry,0.4911541274917001,74.13373495670113,73.26215362548828,0.8715813312128518,savitzky_golay,74.13373495670113,79.30209890633152,5.16836394963039,0.007916752000028282
251,telemetry,0.5005145948006486,43.832753740224575,74.45378875732422,30.621035017099643,savitzky_golay,43.832753740224575,74.8933608283502,31.06060708812562,0.007916752000028282
252,single,0.5106628367092927,49.04782544545212,61.643760681152344,12.595935235700225,savitzky_golay,49.04782544545212,75.20426514312099,26.156439697668873,0.007916752000028282
253,rf,0.4688884906721377,75.19443837865741,52.110713958740234,23.083724419917175,savitzky_golay,75.19443837865741,69.19876102955662,-5.995677349100788,0.007916752000028282
254,chirp,0.5021719100578004,50.51422465557833,63.72911071777344,13.214886062195106,none,50.51422465557833,50.51422465557833,0.0,0.007916752000028282
255,telemetry,0.49722201342535105,72.59295118653884,59.8563117980957,12.736639388443137,savitzky_golay,72.59295118653884,77.15726619300602,4.564315006467183,0.007916752000028282
256,single,0.5001914198175166,61.81581640711822,65.51655578613281,3.7007393790145926,savitzky_golay,61.81581640711822,73.37912864598188,11.56331223886366,0.007916752000028282
257,single,0.4956722363199558,74.13793031230234,62.83538818359375,11.302542128708595,savitzky_golay,74.13793031230234,77.69524824241196,3.557317930109619,0.007916752000028282
258,multi,0.5105132293717716,58.41892894197065,66.41028594970703,7.991357007736383,savitzky_golay,58.41892894197065,69.51993716431075,11.101008222340099,0.007916752000028282
259,telemetry,0.4750579031113207,75.56303816849099,67.00609588623047,8.556942282260522,savitzky_golay,75.56303816849099,80.38406685702155,4.821028688530561,0.007916752000028282
260,single,0.47261350764460547,74.6875957001716,60.75003433227539,13.937561367896208,savitzky_golay,74.6875957001716,77.85965924140503,3.1720635412334275,0.007916752000028282
261,chirp,0.46740213413371934,75.7903770307533,70.58098602294922,5.209391007804086,none,75.7903770307533,75.7903770307533,0.0,0.007916752000028282
262,telemetry,0.44027528232136875,76.91045247911265,73.56006622314453,3.350386255968118,savitzky_golay,76.91045247911265,84.25503752509846,7.344585045985809,0.007916752000028282
263,telemetry,0.4482580425038335,76.12868498490387,76.53913879394531,0.41045380904144224,none,76.12868498490387,76.12868498490387,0.0,0.007916752000028282
264,chirp,0.4512761890692099,75.4742993949978,74.15587615966797,1.3184232353298313,none,75.4742993949978,75.4742993949978,0.0,0.007916752000028282
265,telemetry,0.4676120523819333,75.59883717500585,76.2412338256836,0.642396650677739,none,75.59883717500585,75.59883717500585,0.0,0.007916752000028282
266,single,0.4718910775346808,77.11840854115556,75.64541625976562,1.472992281389935,none,77.11840854115556,77.11840854115556,0.0,0.007916752000028282
267,rf,0.46023519379592537,77.60870246253502,75.64541625976562,1.963286202769396,none,77.60870246253502,77.60870246253502,0.0,0.007916752000028282
268,rf,0.4526516945198389,73.00777032037468,76.53913879394531,3.5313684735706374,none,73.00777032037468,73.00777032037468,0.0,0.007916752000028282
269,chirp,0.444715354801946,75.85751960538485,75.94332122802734,0.08580162264249225,none,75.85751960538485,75.85751960538485,0.0,0.007916752000028282
270,multi,0.4384222020638277,75.94729448786096,75.94332122802734,0.0039732598336144065,none,75.94729448786096,75.94729448786096,0.0,0.007916752000028282
271,multi,0.43895352186347786,72.51716786360075,75.94332122802734,3.4261533644265967,none,72.51716786360075,72.51716786360075,0.0,0.007916752000028282
272,rf,0.4272334372803454,76.19469569013161,75.04960632324219,1.1450893668894224,none,76.19469569013161,76.19469569013161,0.0,0.007916752000028282
273,chirp,0.4407850859312735,76.41813382477162,75.64541625976562,0.7727175650059905,none,76.41813382477162,76.41813382477162,0.0,0.007916752000028282
274,multi,0.4261953519149279,73.0125784891867,75.64541625976562,2.6328377705789308,none,73.0125784891867,73.0125784891867,0.0,0.007916752000028282
275,telemetry,0.39756711608145723,77.9409852505193,75.3475112915039,2.593473959015398,none,77.9409852505193,77.9409852505193,0.0,0.007916752000028282
276,chirp,0.39189527794381507,72.97421398998199,76.2412338256836,3.2670198357016034,none,72.97421398998199,72.97421398998199,0.0,0.007916752000028282
277,rf,0.3755059603491822,78.54882839175411,74.75169372558594,3.7971346661681764,savitzky_golay,78.54882839175411,70.33227291458346,-8.216555477170658,0.007916752000028282
278,telemetry,0.3739625603338838,76.82650417321179,76.2412338256836,0.5852703475281942,none,76.82650417321179,76.82650417321179,0.0,0.007916752000028282
279,telemetry,0.4291013127611972,76.47162604762568,77.13495635986328,0.6633303122376049,none,76.47162604762568,76.47162604762568,0.0,0.007916752000028282
280,rf,0.4242912861215191,77.16521700106216,76.83705139160156,0.3281656094605978,none,77.16521700106216,77.16521700106216,0.0,0.007916752000028282
281,chirp,0.46146605510069033,74.19189430210835,77.73077392578125,3.538879623672898,none,74.19189430210835,74.19189430210835,0.0,0.007916752000028282
282,rf,0.4854945405268187,74.51931631789672,75.64541625976562,1.126099941868901,none,74.51931631789672,74.51931631789672,0.0,0.007916752000028282
283,single,0.4752219272842243,73.91866144200692,75.3475112915039,1.4288498494969843,none,73.91866144200692,73.91866144200692,0.0,0.007916752000028282
284,multi,0.47765184597717975,74.53106105281678,74.75169372558594,0.2206326727691561,savitzky_golay,74.53106105281678,71.82524775071211,-2.705813302104673,0.007916752000028282
285,chirp,0.497995213099528,72.86263287487543,74.45378875732422,1.5911558824487884,none,72.86263287487543,72.86263287487543,0.0,0.007916752000028282
286,single,0.5188076085015587,50.35088796420096,74.45378875732422,24.10290079312326,savitzky_golay,50.35088796420096,75.42148328579017,25.070595321589217,0.007916752000028282
287,telemetry,0.5073366198877872,46.04441415592993,65.2186508178711,19.174236661941165,savitzky_golay,46.04441415592993,71.8363546843756,25.79194052844568,0.007916752000028282
288,single,0.5152961117921528,63.25016303956296,53.30234909057617,9.947813948986791,savitzky_golay,63.25016303956296,77.29168217646024,14.041519136897278,0.007916752000028282
289,telemetry,0.5495140328321768,53.29782288120165,57.473052978515625,4.175230097313978,savitzky_golay,53.29782288120165,74.4546042100246,21.15678132882295,0.007916752000028282
290,telemetry,0.4882479910858028,75.6714577778025,57.17514419555664,18.49631358224586,savitzky_golay,75.6714577778025,82.15045820978104,6.479000431978534,0.007916752000028282
291,single,0.5061695602247901,48.51942262402288,66.70818328857422,18.18876066455134,savitzky_golay,48.51942262402288,74.67048009675926,26.151057472736383,0.007916752000028282
292,telemetry,0.4861599577243575,75.83629225514449,60.75003433227539,15.086257922869095,savitzky_golay,75.83629225514449,80.6370807337365,4.800788478592011,0.007916752000028282
293,multi,0.5185313369951126,61.73054954760913,64.92074584960938,3.1901963020002455,savitzky_golay,61.73054954760913,68.23170857516739,6.501159027558259,0.007916752000028282
294,telemetry,0.5410470962081902,49.316270971266356,66.41028594970703,17.094014978440676,savitzky_golay,49.316270971266356,73.01775124608689,23.701480274820533,0.007916752000028282
295,single,0.5831616689180206,47.84889939216423,55.08979034423828,7.240890952074054,savitzky_golay,47.84889939216423,74.19379702303219,26.344897630867962,0.007916752000028282
296,chirp,0.5785518550758456,49.98926578091053,54.49397659301758,4.504710812107049,none,49.98926578091053,49.98926578091053,0.0,0.007916752000028282
297,telemetry,0.5545496415095202,42.49687910570178,48.535823822021484,6.038944716319705,median_plus_sg,42.49687910570178,84.80800888238733,42.31112977668555,0.007916752000028282
298,single,0.5467374680593128,54.208628884276024,51.21699142456055,2.991637459715477,savitzky_golay,54.208628884276024,71.37519428234359,17.16656539806756,0.007916752000028282
299,multi,0.543049876187533,53.93871173996547,50.621177673339844,3.317534066625626,savitzky_golay,53.93871173996547,68.10047493284114,14.161763192875668,0.007916752000028282
300,rf,0.5278639136371519,56.06610037139243,55.983516693115234,0.08258367827719582,savitzky_golay,56.06610037139243,68.14170404520237,12.075603673809944,0.007916752000028282
301,multi,0.5205025155715954,53.65196880695055,55.983516693115234,2.3315478861646852,savitzky_golay,53.65196880695055,69.01066083558507,15.358692028634522,0.007916752000028282
302,chirp,0.5341779942556883,47.77129244525857,54.79188537597656,7.020592930717996,none,47.77129244525857,47.77129244525857,0.0,0.007916752000028282
303,single,0.5613558942919592,52.94497276255121,51.21699142456055,1.7279813379906628,savitzky_golay,52.94497276255121,74.12324070571626,21.178267943165046,0.007916752000028282
304,single,0.5640755798065529,55.95696169612957,51.51490020751953,4.442061488610037,savitzky_golay,55.95696169612957,73.69488690953055,17.737925213400985,0.007916752000028282
305,telemetry,0.5572954422297566,44.553414469903586,52.7065315246582,8.153117054754617,savitzky_golay,44.553414469903586,69.86682440943851,25.31340993953492,0.007916752000028282
306,multi,0.5558686607169125,65.01821745275085,50.323272705078125,14.694944747672722,savitzky_golay,65.01821745275085,71.37432780397974,6.356110351228892,0.007916752000028282
307,rf,0.5669805694358885,49.548517404286045,55.68560791015625,6.137090505870205,savitzky_golay,49.548517404286045,63.064577273701715,13.51605986941567,0.007916752000028282
308,single,0.5760758875379945,52.71061485471423,53.898162841796875,1.1875479870826453,savitzky_golay,52.71061485471423,71.99484208265693,19.2842272279427,0.007916752000028282
309,rf,0.5816890840955701,52.060271239380896,54.196067810058594,2.135796570677698,savitzky_golay,52.060271239380896,66.43577065008836,14.375499410707462,0.007916752000028282
310,multi,0.5723665164074769,65.85180558878048,53.30234909057617,12.549456498204307,savitzky_golay,65.85180558878048,68.56551138561083,2.7137057968303537,0.007916752000028282
311,rf,0.5696323131205571,57.61773427892831,56.877235412597656,0.740498866330654,savitzky_golay,57.61773427892831,64.51990579475623,6.902171515827916,0.007916752000028282
312,multi,0.5814457056930993,57.62060718257686,59.8563117980957,2.2357046155188414,savitzky_golay,57.62060718257686,66.23421889762486,8.613611715047995,0.007916752000028282
313,multi,0.547016396387983,60.3558786484906,58.36677551269531,1.9891031357952897,savitzky_golay,60.3558786484906,69.13558273191468,8.779704083424079,0.007916752000028282
314,single,0.5610214787783193,50.83737759313713,60.15422058105469,9.31684298791756,savitzky_golay,50.83737759313713,75.35022420107039,24.512846607933263,0.007916752000028282
315,telemetry,0.5674099477326268,45.204288454815426,54.79188537597656,9.587596921161136,savitzky_golay,45.204288454815426,73.0481635246626,27.843875069847172,0.007916752000028282
316,single,0.5724886788473356,54.378959314603456,52.110713958740234,2.268245355863222,savitzky_golay,54.378959314603456,73.66459350693937,19.285634192335912,0.007916752000028282
317,multi,0.5752522602318707,61.38812031675356,50.621177673339844,10.766942643413714,savitzky_golay,61.38812031675356,67.66115102323354,6.273030706479986,0.007916752000028282
318,rf,0.5790904861674003,52.98347996772401,55.08979034423828,2.1063103765142728,savitzky_golay,52.98347996772401,68.07121478048013,15.087734812756125,0.007916752000028282
319,telemetry,0.5367443324908089,39.91940382253269,57.17514419555664,17.255740373023947,savitzky_golay,39.91940382253269,74.02378124172385,34.10437741919116,0.007916752000028282
320,single,0.5413630393385208,63.04935706597212,49.13163757324219,13.91771949272993,median_plus_sg,63.04935706597212,74.27854941105468,11.229192345082566,0.007916752000028282
321,telemetry,0.5596700788496451,47.615948365034896,53.898162841796875,6.282214476761979,savitzky_golay,47.615948365034896,75.97177239309606,28.355824028061164,0.007916752000028282
322,rf,0.5147172157519171,57.58927671553404,51.51490020751953,6.07437650801451,savitzky_golay,57.58927671553404,68.62233655205425,11.03305983652021,0.007916752000028282
323,chirp,0.4902096974220487,75.15659435218834,55.08979034423828,20.066804007950054,none,75.15659435218834,75.15659435218834,0.0,0.007916752000028282
324,multi,0.4733079477923266,75.02256335911017,61.34585189819336,13.676711460916806,savitzky_golay,75.02256335911017,71.88143632137744,-3.14112703773273,0.007916752000028282
325,multi,0.4914702395577989,76.60136713094957,64.62283325195312,11.978533878996444,savitzky_golay,76.60136713094957,73.34279339763577,-3.2585737333137956,0.007916752000028282
326,chirp,0.4910677099982612,74.62499061957644,72.36843872070312,2.2565518988733118,none,74.62499061957644,74.62499061957644,0.0,0.007916752000028282
327,single,0.5149620068563152,58.20446619333207,69.0914535522461,10.886987358914027,savitzky_golay,58.20446619333207,74.25688385775842,16.052417664426358,0.007916752000028282
328,multi,0.5174646439805798,55.0414757708748,67.00609588623047,11.964620115355672,savitzky_golay,55.0414757708748,65.4986522088964,10.457176438021605,0.007916752000028282
329,telemetry,0.49544935708260246,73.54114354748398,60.45212936401367,13.089014183470312,savitzky_golay,73.54114354748398,78.39594283958237,4.854799292098392,0.007916752000028282
330,rf,0.4917861617114951,73.39536466464818,63.43120574951172,9.964158915136466,savitzky_golay,73.39536466464818,70.95308191501304,-2.4422827496351402,0.007916752000028282
331,rf,0.519655540783389,47.89923642017619,67.60191345214844,19.70267703197225,savitzky_golay,47.89923642017619,65.1582189373142,17.258982517138016,0.007916752000028282
332,single,0.5152362609510811,43.52056975656089,64.3249282836914,20.804358527130518,savitzky_golay,43.52056975656089,71.85106017046422,28.330490413903334,0.007916752000028282
333,single,0.5125234288004655,49.73867601940636,50.621177673339844,0.8825016539334811,savitzky_golay,49.73867601940636,71.85811954420288,22.119443524796516,0.007916752000028282
334,telemetry,0.5306682484162203,45.77875093065444,53.30234909057617,7.5235981599217325,savitzky_golay,45.77875093065444,74.01926266791804,28.240511737263603,0.007916752000028282
335,chirp,0.5571303631754436,49.228529554333235,49.727455139160156,0.49892558482692095,none,49.228529554333235,49.228529554333235,0.0,0.007916752000028282
336,single,0.5511361106579413,56.96280147867479,47.34419631958008,9.618605159094713,median_plus_sg,56.96280147867479,75.64611967679552,18.68331819812073,0.007916752000028282
337,rf,0.5238673334820301,57.52686141553581,52.110713958740234,5.416147456795578,savitzky_golay,57.52686141553581,64.32669009015326,6.799828674617451,0.007916752000028282
338,multi,0.5216632512449981,56.24916486424805,55.08979034423828,1.15937452000977,savitzky_golay,56.24916486424805,64.47613588689696,8.226971022648904,0.007916752000028282
339,telemetry,0.5701905401536905,46.85454032329995,56.57933044433594,9.724790121035987,savitzky_golay,46.85454032329995,74.49918487570596,27.644644552406014,0.007916752000028282
340,chirp,0.5626153971882967,52.512931131044056,50.621177673339844,1.8917534577042119,none,52.512931131044056,52.512931131044056,0.0,0.007916752000028282
341,multi,0.5538795189445906,58.843126588374204,50.91908645629883,7.924040132075376,savitzky_golay,58.843126588374204,68.58936451616187,9.74623792778766,0.007916752000028282
342,multi,0.5824790571756489,62.208284754326016,53.60025405883789,8.608030695488125,savitzky_golay,62.208284754326016,67.6120127085172,5.403727954191183,0.007916752000028282
343,chirp,0.5724500019056993,49.70503107023665,57.770957946777344,8.065926876540694,none,49.70503107023665,49.70503107023665,0.0,0.007916752000028282
344,telemetry,0.5672487629686932,52.885774923261735,55.983516693115234,3.0977417698534992,savitzky_golay,52.885774923261735,77.26841743819074,24.382642514929003,0.007916752000028282
345,rf,0.5574869382945112,55.293431045738956,53.60025405883789,1.693176986901065,savitzky_golay,55.293431045738956,64.74852176141766,9.455090715678708,0.007916752000028282
346,single,0.559233719569321,54.259192813399466,54.79188537597656,0.5326925625770969,savitzky_golay,54.259192813399466,73.01446267650559,18.755269863106122,0.007916752000028282
347,telemetry,0.5679290362828474,42.57030961536096,54.196067810058594,11.625758194697632,savitzky_golay,42.57030961536096,71.56409464646349,28.993785031102526,0.007916752000028282
348,multi,0.5708357773221676,59.87164405493304,50.621177673339844,9.2504663815932,savitzky_golay,59.87164405493304,64.17765662708773,4.306012572154685,0.007916752000028282
349,telemetry,0.5457632450688038,45.07277177751875,52.40862274169922,7.335850964180466,savitzky_golay,45.07277177751875,71.04647658664756,25.973704809128805,0.007916752000028282
350,single,0.5268054364990726,52.158649724232895,50.621177673339844,1.5374720508930508,savitzky_golay,52.158649724232895,72.09293013767538,19.934280413442487,0.007916752000028282
351,multi,0.5261226293719129,67.3907100425353,52.40862274169922,14.982087300836085,savitzky_golay,67.3907100425353,69.17131835971085,1.780608317175549,0.007916752000028282
352,chirp,0.5508779005205698,47.155765575872856,58.6646842956543,11.508918719781441,none,47.155765575872856,47.155765575872856,0.0,0.007916752000028282
353,chirp,0.5592884617231263,53.82155249132236,53.60025405883789,0.2212984324844669,none,53.82155249132236,53.82155249132236,0.0,0.007916752000028282
354,telemetry,0.5802709916005928,46.885816722227744,55.68560791015625,8.799791187928506,savitzky_golay,46.885816722227744,76.12812575547363,29.24230903324589,0.007916752000028282
355,rf,0.5637737247387874,55.22785980545323,49.727455139160156,5.500404666293072,median_plus_sg,55.22785980545323,60.974800055393224,5.746940249939996,0.007916752000028282
356,rf,0.5566791199758703,58.285959311634215,52.7065315246582,5.579427786976012,savitzky_golay,58.285959311634215,66.3087719096745,8.02281259804029,0.007916752000028282
357,multi,0.5526291329955879,55.209378530234915,56.28142166137695,1.0720431311420384,savitzky_golay,55.209378530234915,68.71291468153728,13.50353615130237,0.007916752000028282
358,chirp,0.5606457628543489,53.29321206421069,55.08979034423828,1.796578280027589,none,53.29321206421069,53.29321206421069,0.0,0.007916752000028282
359,single,0.5749737614163907,58.088295664368005,55.08979034423828,2.9985053201297234,savitzky_golay,58.088295664368005,75.83602841109942,17.747732746731415,0.007916752000028282
360,chirp,0.5585076369753824,54.04094046687642,56.28142166137695,2.240481194500532,none,54.04094046687642,54.04094046687642,0.0,0.007916752000028282
361,rf,0.5671679769520569,49.805306721973196,57.17514419555664,7.369837473583445,savitzky_golay,49.805306721973196,66.0783944631664,16.27308774119321,0.007916752000028282
362,chirp,0.5292200028636616,45.515043403852914,53.60025405883789,8.085210654984976,none,45.515043403852914,45.515043403852914,0.0,0.007916752000028282
363,single,0.5214507116285818,61.74492206983227,49.13163757324219,12.613284496590083,median_plus_sg,61.74492206983227,75.25681934778018,13.51189727794791,0.007916752000028282
364,rf,0.4990049119342949,73.24317457656852,53.00444030761719,20.238734268951333,savitzky_golay,73.24317457656852,70.01539704529932,-3.227777531269197,0.007916752000028282
365,rf,0.5120423048970298,54.59317325351488,62.83538818359375,8.242214930078873,savitzky_golay,54.59317325351488,65.8407167733781,11.247543519863228,0.007916752000028282
366,telemetry,0.5120388989740414,49.93772203791373,61.34585189819336,11.40812986027963,savitzky_golay,49.93772203791373,71.52889307799205,21.591171040078322,0.007916752000028282
367,chirp,0.49956267615756567,73.57534985090942,56.877235412597656,16.698114438311762,none,73.57534985090942,73.57534985090942,0.0,0.007916752000028282
368,single,0.4771300570098795,76.15824053689343,60.45212936401367,15.706111172879758,savitzky_golay,76.15824053689343,79.89154855527912,3.733308018385685,0.007916752000028282
369,chirp,0.4760478627758622,74.71589478179554,67.89981842041016,6.8160763613853845,none,74.71589478179554,74.71589478179554,0.0,0.007916752000028282
370,rf,0.4567150107162589,74.74658913238311,73.26215362548828,1.484435506894826,savitzky_golay,74.74658913238311,71.30454311033496,-3.442046022048146,0.007916752000028282
371,rf,0.466625189441211,74.85092392151469,72.66633605957031,2.1845878619443795,savitzky_golay,74.85092392151469,68.0457008679288,-6.805223053585891,0.007916752000028282
372,single,0.45207115785905433,75.56806250434275,70.87889862060547,4.6891638837372795,savitzky_golay,75.56806250434275,79.6316947372616,4.063632232918849,0.007916752000028282
373,single,0.4312432769071672,77.18774183590855,74.45378875732422,2.733953078584335,savitzky_golay,77.18774183590855,81.21218066343488,4.024438827526325,0.007916752000028282
374,telemetry,0.4348706714391505,74.4035168628812,74.75169372558594,0.348176862704733,savitzky_golay,74.4035168628812,78.74938514729752,4.345868284416312,0.007916752000028282
375,chirp,0.44674676805557656,73.73784315576818,73.56006622314453,0.1777769326236438,none,73.73784315576818,73.73784315576818,0.0,0.007916752000028282
